Id,UserId,Name,Date,Class,TagBased1,5,Student,2010-07-28T19:09:00.243,3,False
69,43,Student,2010-07-28T19:39:01.313,3,False
70,50,Student,2010-07-28T19:39:01.330,3,False
71,56,Student,2010-07-28T19:39:01.360,3,False
72,63,Student,2010-07-28T19:39:01.377,3,False
73,5,Editor,2010-07-28T19:39:01.407,3,False
74,10,Editor,2010-07-28T19:39:01.440,3,False
75,56,Editor,2010-07-28T19:39:01.453,3,False
76,9,Supporter,2010-07-28T19:39:01.500,3,False
77,36,Supporter,2010-07-28T19:39:01.500,3,False
78,47,Supporter,2010-07-28T19:39:01.533,3,False
79,50,Supporter,2010-07-28T19:39:01.533,3,False
80,56,Supporter,2010-07-28T19:39:01.533,3,False
81,63,Supporter,2010-07-28T19:39:01.547,3,False
82,66,Supporter,2010-07-28T19:39:01.547,3,False
83,69,Supporter,2010-07-28T19:39:01.547,3,False
84,76,Supporter,2010-07-28T19:39:01.547,3,False
85,80,Supporter,2010-07-28T19:39:01.547,3,False
86,12,Critic,2010-07-28T19:39:01.563,3,False
87,66,Critic,2010-07-28T19:39:01.563,3,False
88,69,Critic,2010-07-28T19:39:01.580,3,False
89,56,Autobiographer,2010-07-28T19:39:01.593,3,False
90,75,Autobiographer,2010-07-28T19:39:01.593,3,False
91,76,Autobiographer,2010-07-28T19:39:01.593,3,False
92,78,Autobiographer,2010-07-28T19:39:01.610,3,False
93,79,Autobiographer,2010-07-28T19:39:01.610,3,False
94,82,Autobiographer,2010-07-28T19:39:01.627,3,False
95,84,Autobiographer,2010-07-28T19:39:01.627,3,False
96,87,Autobiographer,2010-07-28T19:39:01.640,3,False
97,90,Autobiographer,2010-07-28T19:39:01.640,3,False
98,41,Teacher,2010-07-28T19:44:00.817,3,False
99,42,Teacher,2010-07-28T19:44:00.943,3,False
100,69,Teacher,2010-07-28T19:44:00.973,3,False
101,75,Teacher,2010-07-28T19:44:00.990,3,False
102,82,Student,2010-07-28T19:44:01.020,3,False
103,43,Editor,2010-07-28T19:44:01.053,3,False
104,4,Organizer,2010-07-28T19:44:01.083,3,False
105,41,Supporter,2010-07-28T19:44:01.113,3,False
106,67,Supporter,2010-07-28T19:44:01.147,3,False
107,82,Supporter,2010-07-28T19:44:01.160,3,False
108,84,Supporter,2010-07-28T19:44:01.160,3,False
109,87,Supporter,2010-07-28T19:44:01.177,3,False
110,90,Supporter,2010-07-28T19:44:01.177,3,False
111,94,Supporter,2010-07-28T19:44:01.177,3,False
112,96,Supporter,2010-07-28T19:44:01.177,3,False
113,56,Critic,2010-07-28T19:44:01.193,3,False
114,87,Critic,2010-07-28T19:44:01.193,3,False
115,91,Autobiographer,2010-07-28T19:44:01.207,3,False
116,93,Autobiographer,2010-07-28T19:44:01.207,3,False
118,96,Autobiographer,2010-07-28T19:44:01.253,3,False
119,5,Peer Pressure,2010-07-28T19:44:01.317,3,False
120,24,Teacher,2010-07-28T19:49:00.853,3,False
121,68,Student,2010-07-28T19:49:02.023,3,False
122,91,Editor,2010-07-28T19:49:02.117,3,False
123,24,Supporter,2010-07-28T19:49:02.147,3,False
125,102,Supporter,2010-07-28T19:49:02.147,3,False
126,101,Autobiographer,2010-07-28T19:49:02.163,3,False
127,102,Autobiographer,2010-07-28T19:49:02.163,3,False
128,103,Autobiographer,2010-07-28T19:49:02.180,3,False
129,104,Autobiographer,2010-07-28T19:49:02.180,3,False
130,10,Scholar,2010-07-28T19:49:02.180,3,False
131,86,Teacher,2010-07-28T19:54:00.920,3,False
132,42,Student,2010-07-28T19:54:00.980,3,False
133,86,Editor,2010-07-28T19:54:01.073,3,False
134,107,Autobiographer,2010-07-28T19:54:01.263,3,False
135,12,Teacher,2010-07-28T19:59:00.937,3,False
136,91,Teacher,2010-07-28T19:59:01.047,3,False
137,9,Editor,2010-07-28T19:59:01.093,3,False
138,27,Editor,2010-07-28T19:59:01.140,3,False
140,86,Autobiographer,2010-07-28T19:59:01.220,3,False
141,108,Autobiographer,2010-07-28T19:59:01.233,3,False
142,20,Scholar,2010-07-28T19:59:01.250,3,False
143,24,Scholar,2010-07-28T19:59:01.297,3,False
144,68,Scholar,2010-07-28T19:59:01.360,3,False
145,66,Teacher,2010-07-28T20:04:00.943,3,False
146,104,Student,2010-07-28T20:04:01.083,3,False
147,4,Editor,2010-07-28T20:04:01.113,3,False
148,50,Editor,2010-07-28T20:04:01.143,3,False
149,86,Supporter,2010-07-28T20:04:01.177,3,False
150,103,Supporter,2010-07-28T20:04:01.177,3,False
151,110,Supporter,2010-07-28T20:04:01.190,3,False
153,113,Autobiographer,2010-07-28T20:04:01.207,3,False
154,116,Autobiographer,2010-07-28T20:04:01.207,3,False
155,42,Scholar,2010-07-28T20:04:01.223,3,False
156,46,Teacher,2010-07-28T20:09:01.133,3,False
157,103,Student,2010-07-28T20:09:01.243,3,False
158,109,Student,2010-07-28T20:09:01.290,3,False
159,66,Editor,2010-07-28T20:09:01.397,3,False
160,27,Supporter,2010-07-28T20:09:02.210,3,False
161,58,Supporter,2010-07-28T20:09:02.210,3,False
162,104,Supporter,2010-07-28T20:09:02.223,3,False
163,113,Supporter,2010-07-28T20:09:02.223,3,False
164,116,Supporter,2010-07-28T20:09:02.223,3,False
165,38,Student,2010-07-28T20:14:01.057,3,False
166,76,Student,2010-07-28T20:14:01.103,3,False
167,100,Supporter,2010-07-28T20:14:01.137,3,False
168,20,Teacher,2010-07-28T20:19:00.967,3,False
169,41,Editor,2010-07-28T20:19:01.030,3,False
170,20,Critic,2010-07-28T20:19:01.063,3,False
171,35,Critic,2010-07-28T20:19:01.063,3,False
172,4,Commentator,2010-07-28T20:19:01.093,3,False
173,103,Teacher,2010-07-28T20:24:01.020,3,False
174,119,Autobiographer,2010-07-28T20:24:01.393,3,False
175,56,Scholar,2010-07-28T20:24:01.457,3,False
176,88,Supporter,2010-07-28T20:29:01.007,3,False
177,106,Supporter,2010-07-28T20:29:01.023,3,False
178,122,Supporter,2010-07-28T20:29:01.023,3,False
179,41,Critic,2010-07-28T20:29:01.023,3,False
180,106,Critic,2010-07-28T20:29:01.023,3,False
181,122,Critic,2010-07-28T20:29:01.037,3,False
182,123,Autobiographer,2010-07-28T20:29:01.037,3,False
184,128,Autobiographer,2010-07-28T20:29:01.053,3,False
185,88,Scholar,2010-07-28T20:29:01.053,3,False
186,106,Scholar,2010-07-28T20:29:01.177,3,False
187,4,Student,2010-07-28T20:34:01.010,3,False
189,129,Supporter,2010-07-28T20:34:01.120,3,False
190,38,Scholar,2010-07-28T20:34:01.197,3,False
191,10,Commentator,2010-07-28T20:34:01.290,3,False
192,104,Teacher,2010-07-28T20:39:01.327,3,False
193,66,Organizer,2010-07-28T20:39:01.467,3,False
194,109,Autobiographer,2010-07-28T20:39:01.513,3,False
195,39,Editor,2010-07-28T20:44:01.050,3,False
196,128,Supporter,2010-07-28T20:44:01.143,3,False
197,39,Scholar,2010-07-28T20:44:01.173,3,False
198,109,Supporter,2010-07-28T20:49:01.053,3,False
199,134,Autobiographer,2010-07-28T20:49:01.083,3,False
200,135,Autobiographer,2010-07-28T20:49:01.083,3,False
201,66,Commentator,2010-07-28T20:49:01.113,3,False
202,136,Supporter,2010-07-28T20:54:01.070,3,False
204,4,Scholar,2010-07-28T20:54:01.087,3,False
205,56,Commentator,2010-07-28T20:54:01.133,3,False
206,38,Editor,2010-07-28T20:59:01.060,3,False
208,88,Critic,2010-07-28T20:59:01.230,3,False
209,106,Student,2010-07-28T21:04:01.033,3,False
210,138,Student,2010-07-28T21:04:01.313,3,False
211,24,Editor,2010-07-28T21:04:01.437,3,False
212,130,Critic,2010-07-28T21:04:01.517,3,False
213,139,Autobiographer,2010-07-28T21:04:01.530,3,False
214,140,Autobiographer,2010-07-28T21:04:01.577,3,False
215,132,Teacher,2010-07-28T21:09:01.037,3,False
216,141,Supporter,2010-07-28T21:09:01.160,3,False
217,144,Autobiographer,2010-07-28T21:09:01.177,3,False
218,130,Teacher,2010-07-28T21:14:01.047,3,False
219,130,Supporter,2010-07-28T21:14:01.250,3,False
220,56,Teacher,2010-07-28T21:19:01.033,3,False
221,134,Teacher,2010-07-28T21:19:01.067,3,False
222,88,Student,2010-07-28T21:19:01.097,3,False
223,144,Supporter,2010-07-28T21:19:01.160,3,False
224,146,Supporter,2010-07-28T21:19:01.160,3,False
225,132,Supporter,2010-07-28T21:29:01.087,3,False
227,149,Autobiographer,2010-07-28T21:29:01.103,3,False
228,151,Autobiographer,2010-07-28T21:29:01.103,3,False
229,88,Editor,2010-07-28T21:34:01.103,3,False
230,150,Supporter,2010-07-28T21:34:01.230,3,False
231,4,Critic,2010-07-28T21:34:01.243,3,False
232,5,Commentator,2010-07-28T21:34:01.260,3,False
233,4,Mortarboard,2010-07-28T21:39:01.247,3,False
234,35,Mortarboard,2010-07-28T21:39:01.247,3,False
235,66,Mortarboard,2010-07-28T21:39:01.263,3,False
236,5,Critic,2010-07-28T21:44:01.327,3,False
237,119,Critic,2010-07-28T21:44:01.327,3,False
238,35,Editor,2010-07-28T21:49:01.230,3,False
239,143,Teacher,2010-07-28T21:54:01.277,3,False
240,136,Student,2010-07-28T21:54:01.383,3,False
241,134,Supporter,2010-07-28T21:54:01.463,3,False
242,129,Teacher,2010-07-28T21:59:01.273,3,False
243,154,Supporter,2010-07-28T21:59:01.397,3,False
244,154,Autobiographer,2010-07-28T21:59:01.413,3,False
245,154,Teacher,2010-07-28T22:04:01.270,3,False
246,155,Supporter,2010-07-28T22:04:01.473,3,False
247,156,Supporter,2010-07-28T22:04:01.520,3,False
248,88,Autobiographer,2010-07-28T22:04:01.537,3,False
249,155,Autobiographer,2010-07-28T22:04:01.583,3,False
250,156,Autobiographer,2010-07-28T22:04:01.770,3,False
251,5,Scholar,2010-07-28T22:04:01.833,3,False
252,28,Teacher,2010-07-28T22:09:01.250,3,False
253,154,Editor,2010-07-28T22:09:01.330,3,False
254,28,Supporter,2010-07-28T22:09:01.377,3,False
255,157,Supporter,2010-07-28T22:09:01.407,3,False
256,160,Supporter,2010-07-28T22:14:01.263,3,False
257,66,Autobiographer,2010-07-28T22:14:01.277,3,False
258,158,Autobiographer,2010-07-28T22:14:01.277,3,False
259,159,Autobiographer,2010-07-28T22:14:01.277,3,False
260,160,Autobiographer,2010-07-28T22:14:01.293,3,False
261,161,Autobiographer,2010-07-28T22:14:01.293,3,False
262,114,Supporter,2010-07-28T22:19:01.273,3,False
263,84,Teacher,2010-07-28T22:24:01.283,3,False
264,161,Supporter,2010-07-28T22:24:01.393,3,False
265,163,Autobiographer,2010-07-28T22:24:01.410,3,False
266,165,Autobiographer,2010-07-28T22:24:01.410,3,False
267,161,Student,2010-07-28T22:29:01.310,3,False
268,161,Editor,2010-07-28T22:29:01.357,3,False
269,163,Supporter,2010-07-28T22:29:01.390,3,False
270,166,Supporter,2010-07-28T22:29:01.390,3,False
271,91,Student,2010-07-28T22:39:01.317,3,False
272,163,Teacher,2010-07-28T22:44:01.437,3,False
273,28,Critic,2010-07-28T22:44:01.577,3,False
274,154,Critic,2010-07-28T22:44:01.577,3,False
275,30,Supporter,2010-07-28T22:49:01.337,3,False
276,57,Supporter,2010-07-28T22:49:01.337,3,False
277,167,Autobiographer,2010-07-28T22:49:01.353,3,False
278,154,Student,2010-07-28T22:54:01.347,3,False
279,130,Student,2010-07-28T22:59:01.430,3,False
280,28,Editor,2010-07-28T22:59:01.570,3,False
281,143,Critic,2010-07-28T22:59:01.667,3,False
282,71,Teacher,2010-07-28T23:04:01.407,3,False
283,22,Student,2010-07-28T23:04:01.470,3,False
284,130,Editor,2010-07-28T23:04:01.500,3,False
285,143,Organizer,2010-07-28T23:04:01.547,3,False
286,22,Supporter,2010-07-28T23:04:01.627,3,False
287,143,Supporter,2010-07-28T23:04:01.640,3,False
288,169,Supporter,2010-07-28T23:04:01.640,3,False
289,143,Autobiographer,2010-07-28T23:04:01.657,3,False
290,57,Teacher,2010-07-28T23:09:01.447,3,False
291,169,Teacher,2010-07-28T23:09:01.570,3,False
292,5,Mortarboard,2010-07-28T23:09:01.633,3,False
293,154,Organizer,2010-07-28T23:14:01.470,3,False
294,35,Commentator,2010-07-28T23:14:01.547,3,False
295,35,Scholar,2010-07-28T23:19:01.493,3,False
296,16,Supporter,2010-07-28T23:24:01.547,3,False
297,172,Supporter,2010-07-28T23:24:01.563,3,False
298,16,Critic,2010-07-28T23:24:01.577,3,False
299,169,Critic,2010-07-28T23:24:01.593,3,False
300,172,Critic,2010-07-28T23:24:01.593,3,False
301,154,Nice Answer,2010-07-28T23:24:01.640,3,False
302,165,Teacher,2010-07-28T23:29:01.537,3,False
303,143,Student,2010-07-28T23:29:01.663,3,False
304,156,Student,2010-07-28T23:29:01.710,3,False
306,174,Supporter,2010-07-28T23:29:01.740,3,False
308,57,Editor,2010-07-28T23:34:01.547,3,False
309,129,Autobiographer,2010-07-28T23:34:01.700,3,False
310,143,Editor,2010-07-28T23:39:01.630,3,False
311,154,Scholar,2010-07-28T23:39:01.710,3,False
313,178,Teacher,2010-07-28T23:54:01.713,3,False
314,179,Autobiographer,2010-07-28T23:54:01.837,3,False
315,179,Supporter,2010-07-29T00:04:01.753,3,False
317,176,Teacher,2010-07-29T00:09:01.760,3,False
318,91,Supporter,2010-07-29T00:09:01.853,3,False
319,22,Scholar,2010-07-29T00:09:01.883,3,False
320,91,Scholar,2010-07-29T00:19:01.787,3,False
321,183,Autobiographer,2010-07-29T00:29:01.843,3,False
322,184,Supporter,2010-07-29T00:44:02.143,3,False
323,184,Autobiographer,2010-07-29T00:44:02.157,3,False
325,130,Scholar,2010-07-29T00:44:02.173,3,False
326,62,Organizer,2010-07-29T00:59:02.033,3,False
327,186,Critic,2010-07-29T00:59:02.173,3,False
328,186,Autobiographer,2010-07-29T00:59:02.190,3,False
329,109,Scholar,2010-07-29T00:59:02.190,3,False
330,186,Organizer,2010-07-29T01:14:03.797,3,False
331,186,Supporter,2010-07-29T01:14:03.843,3,False
332,73,Teacher,2010-07-29T01:39:03.737,3,False
333,188,Supporter,2010-07-29T01:44:03.790,3,False
334,175,Supporter,2010-07-29T01:49:03.840,3,False
335,189,Supporter,2010-07-29T01:49:03.853,3,False
337,115,Supporter,2010-07-29T01:59:03.813,3,False
338,73,Supporter,2010-07-29T02:04:03.833,3,False
339,188,Critic,2010-07-29T02:19:06.183,3,False
340,24,Nice Answer,2010-07-29T02:19:06.233,3,False
341,73,Critic,2010-07-29T02:24:06.127,3,False
342,5,Nice Answer,2010-07-29T02:34:08.207,3,False
343,5,Enlightened,2010-07-29T02:34:08.333,2,False
344,170,Teacher,2010-07-29T02:39:08.163,3,False
345,170,Student,2010-07-29T02:39:08.227,3,False
346,188,Teacher,2010-07-29T02:44:08.217,3,False
347,182,Supporter,2010-07-29T02:44:08.293,3,False
348,145,Teacher,2010-07-29T02:54:08.317,3,False
349,192,Supporter,2010-07-29T02:59:08.350,3,False
350,175,Student,2010-07-29T03:04:08.387,3,False
352,193,Teacher,2010-07-29T03:34:10.160,3,False
353,194,Supporter,2010-07-29T03:34:10.300,3,False
354,192,Critic,2010-07-29T03:39:10.160,3,False
355,136,Teacher,2010-07-29T03:44:10.223,3,False
356,195,Supporter,2010-07-29T03:44:10.333,3,False
357,192,Teacher,2010-07-29T03:49:10.270,3,False
358,194,Teacher,2010-07-29T04:04:10.373,3,False
359,115,Teacher,2010-07-29T04:19:11.390,3,False
360,182,Teacher,2010-07-29T04:19:11.497,3,False
361,30,Editor,2010-07-29T04:19:11.530,3,False
362,198,Autobiographer,2010-07-29T04:34:11.580,3,False
363,192,Editor,2010-07-29T04:44:11.583,3,False
364,136,Nice Question,2010-07-29T04:44:11.787,3,False
365,189,Student,2010-07-29T04:49:11.700,3,False
366,199,Supporter,2010-07-29T05:09:11.687,3,False
367,56,Nice Answer,2010-07-29T05:24:11.787,3,False
368,176,Supporter,2010-07-29T05:54:11.907,3,False
369,80,Student,2010-07-29T06:09:11.907,3,False
370,54,Supporter,2010-07-29T06:09:12.077,3,False
371,202,Autobiographer,2010-07-29T06:09:12.123,3,False
372,199,Editor,2010-07-29T06:14:11.943,3,False
373,202,Supporter,2010-07-29T06:14:12.053,3,False
374,203,Supporter,2010-07-29T06:14:12.067,3,False
375,204,Autobiographer,2010-07-29T06:19:12.137,3,False
379,199,Student,2010-07-29T06:39:11.923,3,False
380,192,Organizer,2010-07-29T06:39:12.127,3,False
381,192,Commentator,2010-07-29T06:39:12.627,3,False
382,193,Editor,2010-07-29T06:44:11.930,3,False
384,80,Editor,2010-07-29T07:09:11.890,3,False
386,26,Teacher,2010-07-29T07:39:11.647,3,False
388,212,Autobiographer,2010-07-29T07:49:11.577,3,False
389,211,Supporter,2010-07-29T07:54:11.563,3,False
390,212,Supporter,2010-07-29T07:54:11.580,3,False
391,174,Student,2010-07-29T08:09:11.433,3,False
392,82,Scholar,2010-07-29T08:14:11.657,3,False
393,215,Supporter,2010-07-29T08:19:11.643,3,False
394,216,Supporter,2010-07-29T08:19:11.660,3,False
395,216,Autobiographer,2010-07-29T08:19:11.753,3,False
396,214,Supporter,2010-07-29T08:24:11.727,3,False
397,42,Editor,2010-07-29T08:34:11.687,3,False
398,217,Supporter,2010-07-29T08:34:11.810,3,False
399,217,Autobiographer,2010-07-29T08:34:11.827,3,False
400,23,Supporter,2010-07-29T08:39:11.567,3,False
402,212,Editor,2010-07-29T08:49:11.587,3,False
403,23,Teacher,2010-07-29T08:54:11.593,3,False
404,217,Teacher,2010-07-29T08:54:11.793,3,False
405,217,Editor,2010-07-29T08:54:11.920,3,False
406,192,Student,2010-07-29T08:59:11.597,3,False
407,38,Supporter,2010-07-29T08:59:11.750,3,False
408,221,Supporter,2010-07-29T08:59:11.750,3,False
409,220,Autobiographer,2010-07-29T09:04:11.490,3,False
410,224,Autobiographer,2010-07-29T09:09:11.477,3,False
411,220,Supporter,2010-07-29T09:14:11.427,3,False
412,175,Scholar,2010-07-29T09:14:11.427,3,False
413,215,Teacher,2010-07-29T09:19:11.430,3,False
414,166,Student,2010-07-29T09:24:11.497,3,False
415,221,Autobiographer,2010-07-29T09:24:11.637,3,False
416,221,Teacher,2010-07-29T09:29:11.703,3,False
417,220,Student,2010-07-29T09:29:11.920,3,False
418,134,Editor,2010-07-29T09:29:12.000,3,False
419,220,Scholar,2010-07-29T09:29:12.047,3,False
420,215,Editor,2010-07-29T09:34:11.407,3,False
421,66,Student,2010-07-29T09:39:11.423,3,False
422,220,Editor,2010-07-29T09:39:11.563,3,False
423,227,Supporter,2010-07-29T09:44:11.457,3,False
424,50,Teacher,2010-07-29T09:49:11.423,3,False
425,224,Supporter,2010-07-29T09:49:11.563,3,False
426,228,Supporter,2010-07-29T09:49:11.580,3,False
427,56,Nice Question,2010-07-29T09:49:11.597,3,False
428,225,Teacher,2010-07-29T09:59:12.480,3,False
429,42,Organizer,2010-07-29T09:59:12.573,3,False
430,154,Mortarboard,2010-07-29T09:59:12.620,3,False
431,229,Supporter,2010-07-29T10:04:12.447,3,False
432,168,Teacher,2010-07-29T10:09:12.443,3,False
433,175,Teacher,2010-07-29T10:09:12.503,3,False
434,154,Good Answer,2010-07-29T10:24:12.460,2,False
435,80,Teacher,2010-07-29T10:54:13.317,3,False
436,47,Editor,2010-07-29T10:54:13.457,3,False
437,231,Supporter,2010-07-29T10:54:13.473,3,False
438,231,Autobiographer,2010-07-29T10:54:13.490,3,False
439,232,Autobiographer,2010-07-29T10:54:13.503,3,False
440,5,Nice Answer,2010-07-29T10:54:13.583,3,False
441,232,Teacher,2010-07-29T10:59:13.323,3,False
442,231,Critic,2010-07-29T11:04:13.347,3,False
443,234,Supporter,2010-07-29T11:09:13.307,3,False
444,234,Autobiographer,2010-07-29T11:09:13.323,3,False
445,235,Supporter,2010-07-29T11:14:13.317,3,False
446,234,Critic,2010-07-29T11:14:13.317,3,False
447,235,Critic,2010-07-29T11:14:13.330,3,False
448,234,Teacher,2010-07-29T11:24:13.377,3,False
449,235,Teacher,2010-07-29T11:24:13.533,3,False
450,115,Organizer,2010-07-29T11:24:13.627,3,False
451,232,Editor,2010-07-29T11:29:13.493,3,False
452,237,Supporter,2010-07-29T11:34:13.393,3,False
453,237,Autobiographer,2010-07-29T11:34:13.453,3,False
454,237,Cleanup,2010-07-29T11:39:13.463,3,False
455,238,Autobiographer,2010-07-29T11:44:13.377,3,False
456,47,Teacher,2010-07-29T11:49:13.383,3,False
457,47,Critic,2010-07-29T11:49:13.507,3,False
458,231,Scholar,2010-07-29T11:54:13.467,3,False
459,154,Nice Answer,2010-07-29T11:54:13.543,3,False
460,236,Teacher,2010-07-29T11:59:13.533,3,False
463,41,Nice Answer,2010-07-29T12:09:13.810,3,False
464,193,Nice Answer,2010-07-29T12:09:14.013,3,False
465,234,Student,2010-07-29T12:14:13.533,3,False
466,240,Autobiographer,2010-07-29T12:14:13.643,3,False
467,115,Student,2010-07-29T12:19:13.540,3,False
468,7,Supporter,2010-07-29T12:24:13.593,3,False
469,231,Student,2010-07-29T12:34:13.587,3,False
470,7,Student,2010-07-29T12:49:13.620,3,False
471,22,Editor,2010-07-29T13:04:13.637,3,False
472,22,Autobiographer,2010-07-29T13:04:13.760,3,False
473,242,Autobiographer,2010-07-29T13:04:13.777,3,False
474,242,Student,2010-07-29T13:09:13.653,3,False
475,242,Supporter,2010-07-29T13:09:13.763,3,False
476,20,Editor,2010-07-29T13:14:13.673,3,False
477,242,Critic,2010-07-29T13:14:13.753,3,False
478,161,Peer Pressure,2010-07-29T13:14:13.783,3,False
479,241,Teacher,2010-07-29T13:19:13.770,3,False
480,118,Student,2010-07-29T13:24:13.727,3,False
482,243,Supporter,2010-07-29T13:29:14.107,3,False
483,23,Autobiographer,2010-07-29T13:29:14.153,3,False
484,220,Teacher,2010-07-29T13:49:14.043,3,False
485,119,Supporter,2010-07-29T13:49:14.213,3,False
486,215,Critic,2010-07-29T13:49:14.293,3,False
487,71,Supporter,2010-07-29T13:54:13.907,3,False
488,243,Critic,2010-07-29T13:54:13.920,3,False
489,7,Scholar,2010-07-29T13:54:13.937,3,False
490,86,Peer Pressure,2010-07-29T13:59:14.003,3,False
491,150,Teacher,2010-07-29T14:14:14.030,3,False
492,245,Supporter,2010-07-29T14:14:14.107,3,False
493,136,Scholar,2010-07-29T14:24:13.990,3,False
495,166,Scholar,2010-07-29T14:29:14.507,3,False
497,41,Commentator,2010-07-29T14:39:14.127,3,False
499,224,Scholar,2010-07-29T14:54:14.137,3,False
500,242,Scholar,2010-07-29T15:09:14.070,3,False
501,235,Autobiographer,2010-07-29T15:19:14.210,3,False
502,88,Teacher,2010-07-29T15:44:14.157,3,False
503,161,Teacher,2010-07-29T15:44:14.283,3,False
504,133,Supporter,2010-07-29T15:44:14.343,3,False
505,66,Nice Answer,2010-07-29T15:49:14.750,3,False
506,252,Supporter,2010-07-29T16:04:14.647,3,False
507,252,Critic,2010-07-29T16:04:14.710,3,False
508,252,Autobiographer,2010-07-29T16:04:14.727,3,False
509,253,Autobiographer,2010-07-29T16:04:14.773,3,False
510,253,Student,2010-07-29T16:19:14.680,3,False
511,88,Organizer,2010-07-29T16:19:14.930,3,False
512,179,Student,2010-07-29T16:29:14.657,3,False
513,156,Critic,2010-07-29T16:34:14.810,3,False
514,169,Organizer,2010-07-29T17:09:16.197,3,False
516,235,Editor,2010-07-29T17:29:16.303,3,False
517,253,Teacher,2010-07-29T17:34:16.390,3,False
518,224,Student,2010-07-29T17:34:16.560,3,False
519,253,Editor,2010-07-29T17:34:16.623,3,False
520,109,Teacher,2010-07-29T17:39:16.223,3,False
521,179,Editor,2010-07-29T17:44:16.233,3,False
522,87,Student,2010-07-29T17:49:16.223,3,False
523,257,Supporter,2010-07-29T17:49:16.427,3,False
524,7,Teacher,2010-07-29T17:54:16.213,3,False
525,253,Self-Learner,2010-07-29T18:14:16.907,3,False
